rating,text
5,Great food and staff. Get the champion plate and share to save a little $$
5,Good food cool decorations
5,"Food was great, atmosphere was nice, and the ice cream is great too!"
5,Awesome service awesome food highly recommended
5,Drinks and food were perfect as always
5,"The barbeque was INCREDIBLE, and all of the sides were cooked and seasoned to perfection.  You pay and then get seated, and so you can leave right after finishing to either run off the pound of meat you consumed or to sleep, as that much meat typically makes you fairly tired.  Incredible food, I would more than happily give a 10/10, and I will certainly be back."
5,Highly recommend them. The best barbecue house on the southside of Chicago!
5,"Amazing...massive portions, delicious food and great prices for the amount of food you get...I tried the Mac'anic which is a 3/4 pound of bbq meat (pork, chicken, or brisket) with Mac 'n cheese and jalapeños on a brioche bun...it's about $12 and comes with a side of bread but it's delicious and really too much for one person to eat usually..."
5,Very satisfied with ambience. Service was fantastic.
5,"Great BBQ that melts in your mouth, great service, wonderful employees."
5,"This some o the best , service food drinks very recommend"
5,Great food. And awesome customer service
5,Gotta go on Monday's Seniors special. Great service and BQ.
5,Where was Hope?? Michelle was good though
5,"Wonderful food, great service. Lots of gluten free options and they took great care to make sure I didn't get sick."
5,Great food and great service!
5,Great food
5,"By far, my favorite place!"
5,Chicken Velvet soup... 100%. Don't even question it... Buy 2 containers and a package of biscuits.
5,1st time. Great food
5,"Love the food, wonderful service. Can't beat it."
5,"My husband and I really enjoy having a night out here!  Great service, great selection of beers & delicious food!"
5,Very Good Food
5,Best BBQ in the area! They even have ice cream! Food was amazing and the staff is so friendly. Have it all from sides to main courses.
5,Everything we've tried is delicious! Love the variety of sauces available.
5,"Good food, good service, fun place for lunch."
5,Philly is great!!
5,Gteat food
5,Love this place
5,Wonderful place to eat.  Food is always worth the wait and the service is great too.
5,Great atmosphere and great service. Everyone was welcoming .
5,Just no beer.
5,Absolutely recommend Hickory River Barbecue. Now we got ours to go! The food was awesome. Our first time their and they helped us out in the drive thru. The food was awesome. Can't wait until we return for another visit!
5,Hammie sammie was awesome! Hand cut fries great too!! Both cooked to perfection! Differently will be returning!
5,Great food!!! Best we've had in years!!!!!
5,Fantastic food!!
5,"Our server was Emily, she was amazing! Great food and great service!! Will definitely dine here again!!!"
5,Best ice cream in town. The Italian beefs aren't bad either.
5,"We rode the Harley here 3 times already since we found out about the place. Love the food, atmosphere, and the girls are great!! We will see you again soon."
5,Best Rib Tips in Chicago in my opinion! The sauce is delicious! Been a customer since I was a kid!!
5,Everything was excellent
5,Great service. Cold cocktails and brews. Perfectly seared and cooked meats. Always worth it.
5,"My new favorite lunch spot and bar in Chicago!  New country playing around the clock, whiskey bar, amazing bbq and good look'n people.  If you like country, there's nothing not to like about Bub city."
5,"I love this place no matter what time of day it is the cooks are friendly the staff is awesomely friendly!!  I could have a bad day, come  to that place and walk out with a smile on my face .
I absolutely love this place the management is on top of everything their  sweet tea is always Southern style sweet not northern semi sweet it's always sweet !! these people are down-to-earth they are friendly I love this place . go if you haven't gone .  get their wings the spicy garlic Buffalo is to die for everything is so good the nachos come out crispy cheesy just go on go!!"
5,Good barbecue Good place to eat Good service All around I am very happy with this place
5,Loved the pulled pork sandwich!
5,"What can't I say about this place. A bad thing that's what I can't say. I've eaten here many times now. They have a good #glutenfree selection and are definitely willing to work with you. I had the brisket, ribs, Chilean sea bass, filet mignon, the beer can chicken. Fresh chips, all of it was spectacular. I may be in a relationship with their maselhed potatoes.  They have a good selection of wines and beers, and the house cocktails are grand. I always have to pause and take notice of the giant weber kettles they cook on. The heat coming off of them is intense. I don't think the cooks have any hair on their arms. Try the gluten free chocolate brownie. I took one of their cooking classes and it was awesome."
5,The brisket is the smokiest I've had. Turkey ribs are pretty good too.
5,Good food!!!
5,I love this place! Food is always good and prices are great. Service during lunch has always been perfect. No complaints on this place. It's a must go to restaurant for the area!
5,Always great BBQ. Should you eat here? #@';+# yes!
5,Great BBQ for the area
5,First time & I must say everything was delicious!!!
5,Great food and beer!!  Smoked meats excellent!
5,Wow must see
5,Definitely get the loaded potatoes
5,Alittle pricey not gonna lie but they are worth every damn penny yu could never spend to much at this place perfectly owned ⭐⭐⭐⭐⭐
5,Dropped in here for dinner with my neighbor. Busy! Great food! Will make this a place to stop more often!
5,Great food and Great Service.
5,Are you kidding me?  Best bbq I had up north...thumbs up on the pizza too...get the mac and cheese and the cornbread as well as the candied pig.
5,Good food... Great server
5,I wish they make beef rib as well
5,Great service from Don and delicious food.  Enjoyed St Louis Ribs and my husband enjoyed St Louis  Ribs and Catfish Fingers. We also had a very good salad. Yummy meal!
5,"Nice clean restaurant. Staff was nice and worked quickly. The food was delicious! A little pricey, but we definitely enjoyed it. I would eat here again."
5,Best. Food. Ever.
5,"There are no places on earth ,you will experience dining , like this establishment. Not unless you enjoy eating in squaller , NOTHING but trash ? This joint is Fantastic ! Flipping fanominal baby !"
5,Very friendly staff
5,I eat here very often the food is fantastic I had the ham sandwich and okra my kids had the pulled pork nachos.
5,"The best bbq, service, and environment.  Thanks!"
5,Always wonderful food.  Big servings at good price. Always get enough for 2 meals for me
5,"This is undoubtedly my favorite food truck, period."
5,Great food..good price..
5,Great food. Good service.
5,"Been looking for some good BBQ for a while and this place hits the spot. Their brisket is excellent and their BBQ sauces are on point. Service was great, very friendly staff. Could not recommend more if you're looking for some good BBQ. Will definitely be back next time I'm in town for some BBQ done right. If you get the chance try the pig candy, you won't regret it."
5,We LOVE this place!!!!! FRITO PIE!!!
5,"The service was excellent,  had an issue with a gift card but the manager and cashier were awesome at helping solve the problem. Lauren the cashier was great, super friendly and helpful. Love this place and it never disappoints, and this time was as good as any time I've been there."
5,"The kebabs here are what you expect when you think skewers of meats roasting on an open fire. You can taste the spices, quality/quantity of beef in the mix, the right consistency. The owner is friendly and has been at it a long time now. Can't go wrong here..."
5,Excellent take out - best BBQ
5,"Sampler Plate was delicious and enough for 2 people (with leftovers) Chocolate cake was excellent and the staff was very knowledgeable  and friendly.  Ed, the Manager  introduced himself and was very attentive to everyone's needs."
5,Good food.. must try Bimbimbap
5,Love their pulled pork.
5,Friendly staff
5,"Good food, good drinks, good service, good New Orleans music.  I love the NOLA vibe!"
5,Great food! U can't beat the view!
5,Fast service with pretty tasty food.  I've had good experiences eating their catering as well.
5,Good food and nice surroundings. Also dollar beer!
5,Friendly staff and great smokey flavors
5,Awesome FOOD and fast friendly service
5,Great place for barbeque
5,"Best BBQ around! They're always sold out of their burnt ends. There's a reason why! Ribs have a great smoke ring to them and brisket is awesome! So is everything else, including the shrimp."
5,Best bbq in NWI
5,Food was amazing and service was excellent!
5,Great meal and service
5,Love being able to choose what item I want in my food and having it grilled fresh like this. Excellent. Could use some xtra help in the food area with refilling and some clean up.
5,"Friendly owners, kind staff, and bomb food. I don't care if you don't like Mac n Cheese, if you go, you have to try it. It's a little pricey, but worth it. Hands down. You won't leave disappointed or hungry."
5,The best place ever get back with you eatting some right now
5,The best bbq in Chicago period!!
5,Great food!
5,"For a place that was once my favorite place to be as a kid, the little ice cream shop. It has now become such a great place to get a beautiful taste in a meat. I love their corn bread. It is what i once remember as a dessert.youll never go wrong with this choice."
5,Outstanding friendly staff very grateful for all
5,Absolutely amazing food!
5,Love the environment
5,Smoked wings are a must!  Great Location!
5,Food was very good. Nice atmosphere.  Fast friendly service.  Can't wait to go again.
5,"(Translated by Google) Excellent service

(Original)
Excelente servicio"
5,My kinda place.
5,"Everyone that works at Tesla Tool&Die all agree that it was by far the best BBQ they have ever had, 10/10 Amazing"
5,Love the wings!!!
5,My wife and I love this place. Super people that work there.
5,Nice and quick BBQ
5,I just ate at the new store in liberty. I'll definitely be coming back for more
5,You want this food!
5,We like a lot to go out. Yesterday we arrived in this delicious place which we didn’t know before. We enjoyed a lovely experience there with very good meal and a professional stuff and a great chief cook. We  added this place in our list  and we will certainly visit again soon.  Highly recommended.
5,"Man, the food here is just incredible. Tony's mac is insanely flavourful and I love the combination of cheese and BBQ. It's good to the point where you want to go back the next day and order more.

The burnt ends are also top notch. Big Ed's sauce is excellent - tangy with wonderful balance of smoky flavor. No other BBQ I've had in lake country remotely compares."
5,Great local place with a good vibe! I definitely will be coming back!
5,This place has always treated our family with respect and the food is great. I’ll never go back to dickeys
5,😍😍😍😍😍😍😍😍😍😍😍😍😍
5,Very good. Nice casual place
5,"Good  Atmosphere,slow service"
5,Love the food here.
5,"Good food, great service, moderately priced"
5,Great
5,"Great food, friendly staff, fun atmosphere"
5,Love it 💞
5,Excellent food
5,Great BBQ
5,Great BBQ with an attentive staff
5,Best burnt tips I've ever had!!!
5,"delightful staff, and delicious food. better to come when it's busy. the homemade drinks are yummy, the sauces are awesome and the outside seating is refreshing!"
5,"The BBQ pulled pork is fantastic and I go every time I climb at Pere Marquette, it's a must from me"
5,Great food and they use local produce which is awesome!!
5,I was very comfortable and enjoy the food
5,Friendly.  Good food.  In business 78 years!
5,"There may be several excellent items there, but I'll never find out because I get nothing but the pulled pork sandwich. It's outstanding, and the fries are equally good. Not a very big place, but if you're the friendly type, you'll be able to squeeze into one of the tables or seats at the windows."
5,This is our favorite BBQ spot in all the Indianapolis area. Their ribs are the absolute best....and we always order lots of extra cornbread (so delicious)! I also enjoy their pulled pork sandwich for lunch. Side portions are good sized and pricing is on point for the hearty food they offer. Highly recommend if you are a BBQ fan!
5,"Definitely one of the best BBQ places in Northwest Indiana.  My favorites are the:

Burnt ends
Baby Back Ribs
Rib Tips (make sure you ask to have them rolled in Bombers Sauce when you order)
Brisket

They often run out of meats later in the day.  The earlier you go, the better in terms of increasing your chances of getting the food you like.

I use to call ahead my order, but then they revamped their phone system so now it takes forever to navigate through the menu system to speak with a person.  Consequently, I have been using online ordering more often.  My irritation with their online ordering is that sometimes I am driving, and I have to pull over to order online, whereas before they changed their phone system, I could just call in my order without pulling over."
5,Great food. Try everything
5,Delicious
5,The meats are great. Sides are ok.
5,It was great..excellent food.. excellent service...
5,Amazing Food! Best BBQ in town...
5,"Love there cheese burger, 🍟 it was very good and good service too!"
5,"You want delicious bbq and healthy serving sizes, this is the place. The food is always cooked to perfection been there 3 times prior to review. Kinda weird setup though with food and bar separate kind of a pain because food line generally long bar area can also be packed n paying separately not enjoyable. But the food makes it worth the trip!"
5,Awesome bbq
5,"Christmas dinner was ABSOLUTELY Wonderful, Delicious...All those working were so welcoming, friendly, caring.  A Wonderful Blessing.  Thank you very much...💕"
5,Great home cooking food and desserts specialities. Get there early because once food is gone its gone!
5,This place is always great! But agony deciding between sweet and spicy BBQ!
5,Need more places like this. Fast food for lunch is junk.
5,"it was right on time,"
5,fast service  good lunch time specials
5,"Great atmosphere, great servers, great bbq."
5,"Lansing's best kept secret. A hidden diamond with the best BBQ ever. Portions are fabulous. Wraps are my fave, but they also have a nacho to share as well. Worth the drive. You won't be disappointed!"
5,Great bbq if a bit pricey.
5,"I love the food selections and the service, Franklington area is my go to. Thank u all. And those brownies are out of this world Delicious!!"
5,Online ordering is easy. They have great customer service. The food is always fresh and I love the custom flavor bbq sauce.
5,Bbq was delicious and the staff were very patient! Definitely will be back! Jalapeno cornbread was great!
5,Great beer n bar b q
5,Great ribs and wings
5,"Ordered the full slab of baby back ribs, and they were awesome ! Service was great !"
5,One of the best BBQ restaurants in the city. Pulled pork and pulled chicken sandwiches are made with love from the south.
5,Food was great.   Misty is the best!!  Great service!!
5,Very good
5,"Always very good food, service and reasonable prices. A regular spot for us."
5,This place is awesome! Great food and very friendly service.
5,Great burger and fries
5,Bbq pork excellent!
5,"Food is decent, I love the specials, staff is super friendly"
5,Just good food. Enjoy
5,"Old school BBQ, nice little local BBQ joint.  Nothing fancy, just good food!"
5,The ribs were good and fresh. Enjoyed the meal.
5,"I was there on a Thursday afternoon.  The patio was nice and relaxing.  Service was prompt and friendly.  I had the full rack of St.  Louis ribs.  They were so meaty,  juicy and tender.  Perhaps the best I have ever had.  Onion rings were crispy and tender at the same time.  My only fault was with the cole slaw.  It was not a good recipe.  I'll just order something different than the slaw next time."
5,Great BBQ! Delicious food and very clean!
5,Good food.  Get the pulled pork and they give you 5 or six sauces to try!
5,Huge portions
5,Great atmosphere and they have vegetarian BQ!
5,Nice
5,Great BBQ
5,"Super fast, great lunch menu, delicious food. 1/2 lb brisket with slaw and a fresh house made pickle. Didn’t try this time but the banana pudding looked to die for. Definitely worth a return trip."
5,"We love the deck...great food and lots of live music. You sit outside on the deck, listen to music and watch the lakeshore!"
5,Nice people  great food at a good price . Very limited seating
5,Had a excellent experience in this spot with my girlfriend. The food arrives quick and the customer service is just great. Prices are reasonable.
5,Very fresh and plentiful
5,Long wait for our food. Served kinda Texas style.  Sweet tasting cornbread. Prefer southern cornbread made with white cornmeal and no sugar.  Will go back.
5,This location has AMAZING FOOD!!!!!
5,This food was excellent! The owner was very pleasant and explained the ingredients of the side dishes so that I knew what I could and could not eat! I had the pulled pork and it was AMAZING!!! I will definitely return and bring friends!! 5 STARS WELL DESERVED!!!
5,"No photos this time.
4 adults pigged out on 6 different meats and 6 different sides, we had a bit of everything for $55.
The spices were spot on, YUM"
5,Great food prices went up but the sauce alone is worth it! My favorite bbq place definitely a hidden gem!
5,Great food.  Louie is a caring and determined owner.   It shows.
5,"Delicious BBQ. Portions are huge and price is good. Had pulled pork, two sides, and a bottle of soda for just $13. Way more for than I could eat."
5,"Consistency is difficult to find in BBQ, but Bird's has mastered it. If you're looking for good ribs, they can fill the bill. The corn casserole is great, too"
5,The food and prices are good and affordable and the service is good
5,Always my favorite spot for their Hickory smoked wings and ribs. Truly a gem!
5,"Stopped here for breakfast on opening day of the new location. Had one of the breakfast sandwiches and loved it. The staff was friendly and suggested which BBQ they felt would best go for breakfast and the cashier  had a smile for every customer that went by. The food was fantastic and while I ended up eating it with a knife and fork from being a little messy, my taste buds had 0 complaints.
I'm so glad we have a new breakfast/lunch spot in the building that isn't pure fast food AND is at a good price point for both!"
5,Love their food. Prices very affordable
5,Great BBQ at a good price
5,"Rest In Peace Mr. Powell, your legacy will live on through your food!"
5,The benchmark to which I compare  all restaurant bbq-even some home cooked!! Never fails to satisfy.
5,Best brisket around for sure!  Very impressed!  I'll be stopping by again for sure.
5,Good food good service 😋 yummy!
5,Wonderful BBQ!  Great and friendly service.
5,Brisket was awesome!
5,Awesome food and beer!
5,Best you'll find in the STL Metro area
5,"Ribs, pulled pork, brisket, chili, and the beans were all AWESOME. Support this local family business!"
5,"Always a good time at Bub City! Good drinks, BBQ and service. Make a reservation if you have a group.

If you’re a Bloody Mary fan, there is a great make-your-own option during brunch. Plus plenty of live country music!"
5,They have amazing food and the servers are amazing also. Its a little expensive but well worth the slurge.
5,There are no words to describe how delicious the rib tips were
5,Had the pulled pork sandwich with Mac and Cheese. Very good. The bbq sauce selection is great. Cool staff.
5,Great BBQ
5,Jimmy the bartender is a very nice guy
5,The food is the BOMB.
5,Great pub type food.  Tremendous patio/deck.  Great place to catch sports on TV as well.
5,Great food
5,The short wait at the bar W/ hand crafted bourbon drink was so good! Best chopped Greek salad - tossed side of onion straws on top ..delicious 😋  everyone raved about their meals & making plans to go back! Staff all hustled made it a great night!
5,I love this place and all their staff. They are very friendly the food is never a disappointment.
5,"Awesome place for wings in Hamilton. The sauces are great, but if you like them hot go one more level than you're used to."
5,Corn dog nibblers !!
5,"Amazing food, delicious!!!"
5,Great service this evening provided by Shaylee who made a perfect recommendation for dinner. Food was good and reasonably priced. I like that they have specials they rotate.
5,"I took my husband here for his birthday a few weeks ago. The server and staff were very nice! I missed my reservation time by 15 mins, but they still honored it, and we were seated right away! Not to mention the food is delicious"
5,Ice cream was amazing
5,"Amazing food and great ambiance, nice drinks"
5,"Wow this place was amazing. Waitress was fun and on top of things. We came at lunch time and had the whole restaurant to ourselves—I don’t know how it isn’t busier.

Food was fantastic. I really recommend the coleslaw. The bbq sundae is approved, cheap $9 flight of Michigan beers, pulled pork, and pulled chicken were all amazing."
5,"Great BBQs,blues and brews,along the ausable river"
5,Great place
5,"I love the food, I'm from Cincinnati and I visit everytime I come in town"
5,Great food and great catering!
5,Very good. Brussels sprouts are incredible
5,Great food and service.
5,Great food
5,Mmmmm
5,Delicious food. The sandwiches are huge! Also their sodas are amazing. Cant wait to go back and try the pie milkshakes and other smoked meats.
5,Excellent food. Owners are great people
5,"Best. Place. Ever! The family that runs this runs it like a good old fashioned business where people come first. Their chicken is second to none (juicy and hot, with a crunchy crispy outside texture), their fish and chips is my fav (lightly breaded cod cooked to perfection), and their potato salad is creamy and well balanced (not chocked full of onions like some other places). I've never had anything on the menu that I didn't like.

Recently I had an issue with an order that I got through Dine In Livingston, and the owner drove to my house to fix the issue AND gave me two brownies for my ""hassle!"" When was the last time you heard someone running their business like this!??! AMAZING! By the way, it was my first time trying the brownies and they were fudgy and delicious! Seriously, try this place, you will keep coming back; I know I do! Thank you Allen K Ryan's for keeping up the old fashioned way of doing things even in this day and age of hectic fast pace  :)"
5,Moist meat. Loved it
5,Great food and lots of choices make this southern style BBQ joint a powerhouse loved every bite prices were great portions we're better.....
5,We love Hickory River. The food is great. I always get the pulled pork nachos. Very good!!
5,"Loved this eatery. The bbq is delicious with the turkey, hot links, and pulled pork leading the way. The portion sizes are very generous,, so you will not walk away hungry. Will be going back as soon as I can."
5,Fast and yummy and I have a 30 minute drive to work and it was still hot
5,"Still open during road construction. Go and support them during this time. Great food, great service."
5,"The food is so good here and the servicing is great too! Didn’t know what to expect when I ordered the California bowl, but it was amazing! Will definitely be back."
5,"Such a cool diner! The atmosphere here is absolutely wonderful. There are great signs to look at and read, interesting pictures everywhere, and a hilarious menu. The food is absolutely incredible. We split a garbage plate, each got a couple pieces of their to die for toast, and a couple mimosas. The mimosas were the biggest that I have ever had in my life, and they were only $6!"
5,"Very friendly staff, sells some of everything?"
5,"The food is pretty good, I love that they serve alcohol, and don’t miss out their desserts. The food alone is worth the visit, but the ambiance is like no other. I grew up going here with my family, and although some things have been added to their menu not much as changed."
5,It's the best. All good in the hood.
5,Nice place and good food
5,Love the concept of family style. It was a new experience for us and friends. Food was excellent! Will be returning!
5,Love it
5,Best Ribs in Hillside
5,The BBQ and musket balls are worth the stop.  Be sure to venture around the entire place to see everything.
5,Great barbecue
5,"Delicious pulled pork, BBQ sauce, baked beans!"
5,Their Ribs are the Best...
5,Yummmmmmy
5,"Beale street is one of the best smokehouses in the area. They have a good beer and whiskey selection, and their smoked chicken wings are great."
5,Great hidden gem.  If you ever find yourself in Chillicothe and want some BBQ. I would highly suggest going there
5,Iconic. Delicious. Wonderful.
5,Very good place to go
5,Great ribs.
5,"Feels like being in Florida,  the sand, the palm trees, and the live music!!! Great food, shrimp 🍤 is awesome and the beer is ice cold!!"
5,Delicious baby backs today with all the fixens and those bake beans with the brisket mmm mm m.
5,Great smoked ribs. Great service. Great dining.
5,The best BBQ for miles around. Tuesday night is extra special.
5,Dope. Great bbq. Worth whatever the wait to be honest.
5,Great draft selection and fantastic food.
5,Best barbeque I can remember!
5,Well the outside says nothing. The inside is beautiful.  And the food is awesome
5,Amazing Nashville Chicken
5,"Excellent food, friendly service and fast,a great place to go and enjoy a good time Has outside seating plus a covered area for eating.The super sampler was fantastic"
5,I met the guy in charge of the place.  He was great and so was the pulled pork.  He also makes his own sauces.
5,Best family restaurant experience in the city
5,Great food
5,food was great some of the best French onion soup I've had.  most of there menu is made in house from scratch. definitely worth a visit
5,Great dry rub BBQ wings and ribs!  This will be a repeat dinner location.
5,So much fun!!! I loved the giant Trojan reindeer! The decorations are amazing! It really puts you in the Christmas spirit!!! I was having a ball!! They have cool x-mas drinks!! We had the butter beer which was super tasty!! They have live music too which is awesome! Bravo Old Crow!! You nailed the Christmas decorations!! Highly recommend!!
5,"My daughter-in-law is from Austin, Texas and gave thumbs up!  Not Austin, but close. Tender and juicy. Full of flavor. You don't need any sauce."
5,Great food.....even better service!! Very personable!!!!
5,Absolutely amazing.
5,Amazingly delicious!!! Staff was super friendly too!!!
5,"When you walk into Haley's Harwoodz BBQ and you see their awards, you can rest assure that those awards were well earned. The food at Harley's is terrific. I will even say that it's the Best BBQ in Southern Indiana, if not in the entire Louisville Metro area. Try the Brisket and the Wings, you will not be disappointed! My wife went for lunch and it was so good that I picked up another pound and half of the Brisket to have for dinner (it's that good!)."
5,"Great place! Authentic, everything homemade and delicious. Highly recommend. Vivid safe too, everyone had masks."
5,"Its Russell's.
Decades of great consistent barbecue.
A one of a kind.
What are you waiting for?"
5,Best BBQ I had in this area.
5,Great food and service!!
5,"Excellent, not cheap but worth the splurge.  Awesome cornbread and mac and cheese!"
5,"Great tasting BBQ, unique atmosphere, decent prices."
5,Really really excellent food highly recommended this place to eat
5,Great friggin brisket💪🏾
5,Food was great and service was good too!
5,Love it!!!
5,Great food and service! Love being able to sit outside!
5,The ultimate mac n cheese was wonderful!
5,Best ribs in town
5,As all ways they were very good
5,"The beer is fantastic!!! According to the girl the soup and salad is delicious. However, we need music up in here."
5,"I love the atmosphere here. The service is very friendly and welcoming. It's not the most spacious place, but there's a bar with lots of local beers and TV's to watch sports. I've explored tons of midwestern bbq and this is some of the best I've ever had. The brisket is as close to perfection as it gets! The sides are also very delicious and complimentary. The cherry chipotle and Texas chainsaw bbq sauces are incredible; they both pack a little heat and add great flavor to the meats. It's also a unique twist that food is served with tortillas instead of bread. I wish Beast Craft was in St. Louis, but it's definitely worth the 30 minute drive every now and then!"
5,Slow service but great food.
5,Good snoots and pretty girl checking out
5,Great food great prices very good customer service
5,Fantastic food
5,"I've eaten the food here four times now (two dine in, two take out) and have never had anything but absolute deliciousness. I've tried the pulled pork, brisket, and ribs, and all were fantastic. My favorite is probably the ribs."
5,Great brunch during the Farmer's market season!
5,Never a bad meal.  Eat at the bar for great/quick service!
5,Best bbq ever !
5,"Fantastic bbq! Prefer this location over the Lombard one as you can order beer here. Food is absolutely outstanding, many choices for sauce and and everything slow cooked. Would highly recommend for families and all bbq lovers. Help support this business, come true it if you haven’t already."
5,"Well prepared food, excellent service,  great lunch and happy specials,  love Novi location."
5,"We went last night with a group of friends and wow it was amazing. The food was just so good! They didn't have much staff, but the man at the counter who took our order, always came to check on us! I wanna go back today, but saw you were closed! Can't wait to try again!"
5,"The best rib tips in the city!!
Fresh, tender, meaty,  good sauce, nice amount per order!!
I'm riding from the southside for these ribs!!
SO SO GOOD!!!"
5,Good bro that's 100
5,amazing food!
5,I seriously wish I could give this place 10 stars. Food was the best ever. Beyond perfect!
5,Great barbeque
5,"Nice place, great atmosphere and amazing food!"
5,Good food and brew as always.
5,"The burnt ends and brisket are soooo good. I really enjoy the tacos and wedges as well. Unfortunately you have only until April 20th 2019 if you want to try Scrappys. That will be the last day they are open because his family is priority. I hope to see Scrappys come back one day. Over all, from what I've had from this place, I have no complaints."
5,Pulled pork sandwich and ribs are awesome. Just like Big Johns.
5,Good food
5,The best barbeque in the area. Duke has got it figured out.
5,My first experience..great customer service and the bbq is perfectly seasoned and the bones were tender. I will eat there again!
5,Love this place
5,"Can't say enough great things about this place. I eat here all the time. I recommend ANYTHING on the menu. My personal fav is a plate whether its pork or brisket or rib tips, and then you get two sides?! Awesome. I like all the sides, but the pit smoked beans are as good as I've ever had. I often get a second meal to have in the fridge for a day later. Did the Thanksgiving take home meal - great food for days!
If you want a sandwich rec - triple threat pork without a doubt."
5,Always call ahead.  The food is great though.
5,Great place excellent service foods great prices reasonable
5,I've never left dissatisfied or hungry.
5,"Ordered the BBQ Sandwich and Onion Rings. Again, not disappointed at all. The sandwich was excellent and the Onion rings were delicious 😋"
5,What can I say...YUM
5,A mouthwatering spin on traditional dishes! Well balanced blend of flavor and smokiness makes me wish we lived closer and could make this a regular destination. Great atmosphere and service. Can't wait for our next visit to support this amazing family owned business.
5,Great Combo Plate!
5,My favorite bbq place going! I have got the special there every visit for the last 2 years. That said this past time there was no special. Sort of a special visit for me. Had to order something off the menue. Still had a good time. Love the Ski products too.
5,Love it - visit every time I'm in the city.
5,"I don't usually like ribs, but I order them here!"
5,The food was fantastic and the owners were very friendly. Great service.
5,Amazing ribs!
5,Awesome BBQ and staff is top knock .
5,I love it I love it I love it.
5,"So good!
I love the beef brisket sandwich with the mixed sauce on the side.
I order their green beans whenever they are available. I think they are delicious. I also like to get a side of cole slaw and put it on the beef brisket sandwich.

The iced tea is very good, too. My only wish is that they had a larger size."
5,Great atmosphere staff was friendly and f ast  service was great
5,Awesome people and food!
5,Great food at a reasonable price.
5,Food doesn't get any better than this! E'Nuff said!
5,Best BBQ in the area..
5,Amazing food
5,"Awsome food, great service and friendly"
5,Super awesome food waitress was very polite and super fast. Will come back soon
5,"I stand by the smoked wings (dry rub) is excellent. The bbq shrimp and shrimp with grits share an awesome sauce, if you dont ask for a spoon to get all that sauce you're  missing that best part. Lastly, the music and atmosphere  is stupendous and soulful. This is a great date night spot."
5,They have the BEST BBQ you have to try it. I've never had such great BBQ
5,"Best BBQ in Younstown, hand down. Lots of tasty non-BBQ options as well. Good beers on tap, too."
5,Got the ribs fall off bones tender fantastic
5,Best ribs
5,Casual atmosphere.  Great service.  Really good BBQ.  Ribs were fantastic.
5,Good food
5,Great food the best BBQ in Cleveland
5,Good bbq! Cool place!
5,Great food
5,"I’m not really a big BBQ person, but the food here is outstanding. The beef brisket and cornbread are wonderful. The staff and owner there are super friendly, and this has become our go to spot on the way up to Port Sanilac."
5,Good brisket get there early to guarantee getting some.
5,Everything I have ever tried here is delicious... but the mac and cheese is phenomenal!
5,Everything!!!!!
5,Food was great
5,Good place to eat and play pool
5,"Great service and bloody Mary menu!  The brisket chili was great, and such huge salads!"
5,Loved the bbq
5,"Customer Service; Awesome! Other Customers; Polite & Friendly! Food; Fresh, Perfectly Seasoned & Priced Great!"
5,"Wow! Off the beaten path, but so worth the drive! Had the Brisket Philly, baked beans and loaded fries. Can't wait until next time, to try something different. Everyone loved their food! Super friendly service and very very kid friendly <3"
5,Food very good
5,Always a good spot when you want some BBQ...Love the rib tips😊
5,Excellent 👍 brisket. Excellent location and atmosphere.
5,Great food and awesome ribs and pizza
5,"You wont find a better combination of food, drink and atmosphere the Gnopolis BBQ! You wont find a better smokehouse! Great service ran by a local business owner!"
5,"This is true my the only place I will eat barbeque, the service is really good.If you go you have to get onion straws they are great."
5,Loved the brisket.
5,"The food is great, the atmosphere relaxed and positive. Everybody who goes there seems to have a good time. The staff is always smiling and friendly."
5,Good food..I been eating lunches here for awhile...way faster than fast food
5,"Got the meal deal, it was a mix of everything and all of it was delicious."
5,Good food and great service
5,Had the pulled pork sandwich and was fantastic.
5,Delicious!!! Typically has a good wait in line but totally worth it.
5,"Very cool place.  The food selection was small, but it tasted amazing.  Also a large and unique craft beer selection."
5,Awesome Chicken Wig Dinner!
5,"Great beef brisket sandwiches, hog eggs, pulled pork, just all around great food, great servers, great atmosphere!"
5,Great BBQ
5,Finally got it today! Had the brisket pizza. Best pizza I've ever had. Look forward to trying everything on the menu.
5,Good food and good service.
5,"Unbelievable. Try the brisket cubano. And any side... Including the baked beans, fried okra, and spicy mac and cheese."
5,"Justly famous for its BBQ, this place also has flash fried brussel sprouts that are crazy good.  We had delicious tender, smoky brisket.  There's a choice of lean or fat. Will be back soon;"
5,Food is always very good and came out fast. Too bad about the $3.00 charge for sharing a plate. Understanding they have to pay someone to wash the extra dishes but some people do not eat alot. Does not stop us from going back just thought others should know.
5,"Geat food, very great service through curbside pickup."
5,Good food
5,"Good eats, great service,  overall great atmosphere"
5,"Great Food, fun place!"
5,"A Southern Illinois legend. Awesome food, great prices."
5,Great food and service!
5,Well known. Inexpensive and delicious
5,I’ve had many bbq places and this one is hands down the best in Michigan. I would give this 6 stars if I could. The food is consistently cooked to perfection using fresh from scratch ingredients. The service has always been friendly in my experience. You can tell the cooks have a fine attention to detail when it comes to the preparation. GET THE BREAD PUDDING! You will not be disappointed...
5,"Never fails me with their pulled pork fries, but whole menu looks great. I definitely recommend this place any time!"
